"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","SRR18180094","SRR18180095","SRR18180096","SRR18180097","SRR18180098","SRR18180099","SRR18180100","SRR18180101","SRR18180102","SRR18180103","SRR18180104","SRR18180105","SRR18180106","SRR18180107","SRR18180108","SRR18180109","SRR18180110","SRR18180111","SRR18180112","SRR18180113","SRR18180114","SRR18180115","SRR18180116","SRR18180117"
"139","ENSG00000131351",140.800891227304,-0.3083258909385,0.109486643616939,-2.81610505859728,0.00486097679987399,0.999991507584447,"HAUS8",155.346044433133,154.340298385702,143.12121986566,194.314489403839,122.402843416339,159.928527491929,131.155278295205,147.002596708826,167.916697807317,135.864202707569,172.480819706744,143.941181485271,116.945698045336,136.030779747305,98.1026357001229,209.885409581023,123.047632198611,133.263710544419,108.066368420527,118.950147267112,111.19618604952,138.809268036343,113.269505382699,143.839848774753
"140","ENSG00000132436",174.486574582964,0.363054511881793,0.139961686456411,2.59395639673763,0.009487851885028,0.999991507584447,"FIGNL1",158.222823033747,178.808882276118,262.56051126434,204.690505828316,221.23180587842,191.732496027256,117.405128151353,228.107477651627,143.343522518441,177.297966653848,136.6280650486,135.068094955357,202.515721005337,174.160619524958,184.846018845495,73.2736045282862,178.371373807289,102.51054657263,203.916538671777,212.12776262635,162.750781399752,156.491977340335,246.765708155166,134.849858226331
"141","ENSG00000133574",5266.57866109414,-0.392735450142097,0.135656891680834,-2.89506449157116,0.00379080641853705,0.999991507584447,"GIMAP4",5369.02779494513,6305.36584868416,7255.93695246982,8215.91845974486,4858.03285203515,6796.96241840699,4549.18428990061,5284.99680443524,6523.15415689277,4249.369744258,7241.28744757582,8479.71302708778,2821.90920161427,4283.93902582989,2874.92355567518,6326.3684994422,4868.48926156364,3127.59677593095,4052.9586695455,4295.09156756997,3721.02873498439,6196.90547558425,4497.40616461485,4202.32113746796
"142","ENSG00000134061",942.26747687706,-0.52955216420192,0.184827371215229,-2.86511765394999,0.0041685433202599,0.999991507584447,"CD180",694.262568948076,1054.03130604869,1761.72954813053,2012.0039121281,570.306581547239,1003.18803608574,572.217786755692,854.642682934761,598.971147666343,676.430285820661,1822.67652735048,1033.22163148331,463.028902016898,566.794915613769,718.730888918795,1071.78170691375,1123.64426922452,517.678260191783,606.111370706434,1367.92669357179,857.221506999936,1377.48305478103,387.341255014052,902.994606197061
"143","ENSG00000134107",1797.83401166675,0.31911783837266,0.119560356991976,2.66909405760704,0.00760561483767878,0.999991507584447,"BHLHE40",1604.28353294217,1567.87156774743,1741.1365668549,1521.50131751647,2390.93554139916,1283.97164401191,1904.92464685213,1625.13905189137,1368.93064005111,1598.57242760182,1213.17969816204,1187.02179800182,3069.11149016539,2740.19578294002,2176.84585321957,1236.95779847751,1550.01862265692,2260.3575519265,1907.60632951017,1590.95821969762,2155.18426052343,1369.52583559424,2056.04378966989,2027.74231258853
"144","ENSG00000134242",1235.39057738427,0.361439819035551,0.133153858946047,2.71445245294771,0.006638542917758,0.999991507584447,"PTPN22",1086.46338483173,1135.90695214355,1726.72147996195,1437.54991190025,1486.96787557627,1233.08529435539,1017.51111064506,1389.93489715724,874.39548736249,1450.18173811979,1050.38881214669,1068.71397760297,1200.83265553869,1450.99498397125,1230.92991320575,649.52703675074,1101.70554410384,579.184588135361,1758.1928288244,1280.6965855759,1123.08147910015,1350.07485535984,1999.40903697854,966.923427874729
"145","ENSG00000134285",609.717166111603,0.286796334165096,0.0977789009148074,2.93311063513565,0.00335584285178217,0.999991507584447,"FKBP11",663.576930541531,560.89523071877,614.70049107769,625.390808129833,802.418640173779,597.914608464144,605.006606329493,579.899898741024,723.884788718127,529.96674815009,407.946208407523,424.922254932546,715.935858765347,543.092582779011,526.656254811186,391.206532651019,1003.45820986774,565.858217080919,793.113173451519,659.182066105245,672.23148839028,576.456323310162,541.064155176287,508.433909905204
"146","ENSG00000134802",391.230414371937,-0.273683623391491,0.09564787428729,-2.86136650114616,0.0042181911042251,0.999991507584447,"SLC43A3",383.57048008181,411.260429235071,413.918923640254,479.18330396675,194.031174008123,295.322564970892,369.138646169568,346.723366030472,388.051393103494,343.996598344695,471.899770770698,505.765932205096,361.295652497785,406.0312668215,353.169488520442,648.285111250261,405.389485925656,456.171932248205,317.621152401201,339.007919711269,347.740800009408,351.885915149455,402.511278056378,397.557359807998
"147","ENSG00000135363",1715.31398382194,-0.429699970461419,0.141904445057816,-3.02809380133474,0.00246101684174046,0.999991507584447,"LMO2",1420.1697025029,1981.95529512371,1796.73761629911,2578.9117185927,575.746707921299,1008.64014497751,1278.76396337825,1656.5671932567,1047.43159668832,1677.58565187147,2293.60730475203,2849.24667460571,1239.81455488713,1724.08707967606,1510.78058978189,3508.43953885438,1613.92708279108,2042.0100877268,1264.84636429591,1627.63451510498,1716.46476283714,1603.82173387214,1530.14965753593,1620.1960743934
"148","ENSG00000135940",1138.17615329065,-0.330902972971178,0.116105200497272,-2.8500271439517,0.00437154981616389,0.999991507584447,"COX5B",1054.81882022498,1083.20538684111,962.721874635913,1265.87400378618,840.499524792195,1026.81384128341,1337.99537938253,855.656493946546,1382.24110999925,1037.77125046845,1287.79218758574,1229.41543364475,1082.93617946046,1148.01733817043,943.850621367498,1968.45191825989,1004.41206748168,1635.04321783345,919.03398535022,950.609926909669,1041.20065119096,913.311935551224,906.156043061594,1438.39848774753
"149","ENSG00000136935",697.685854532235,0.323287121954578,0.11168210396356,2.89470837745017,0.00379510926252256,0.999991507584447,"GOLGA1",739.332100357688,639.947578672422,735.169431540152,704.62584264402,771.591257387441,619.723044031225,636.737722046075,750.220148720905,529.347151014529,688.956772595118,578.489041375989,621.116057093977,778.687208936015,751.260897240796,843.682667021057,418.528893661567,876.59514721336,432.5945065365,880.505975739424,689.910854149249,804.656037231072,861.147943104445,745.353798812941,646.280431647675
"150","ENSG00000137078",556.661397093778,-0.342919399824606,0.130693737000988,-2.62383957864801,0.00869447256611942,0.999991507584447,"SIT1",762.346329162597,682.29705079045,598.226106057183,512.197901680994,523.158819638723,840.533454147923,512.986370751406,488.656907680373,945.043366318008,483.715104675173,780.039662156902,455.485108535583,389.818993484452,424.580918605223,315.993752886712,658.220515254096,460.713227534334,555.607162423656,576.980436610465,573.934460563815,456.915237221664,584.413542496959,314.525144410888,463.483957163093
"151","ENSG00000137501",717.033744055784,0.538353871957993,0.187098480505997,2.87738238441085,0.00400989360967942,0.999991507584447,"SYTL2",475.627395301444,530.78005054595,1081.13151697081,1028.16890024362,838.686149334175,669.700708872453,977.31836407072,949.940918042552,610.233853007078,1064.75137582882,878.876985809081,400.274792349452,577.122265963566,469.924511854325,511.166364963798,347.73914013424,735.424220349837,236.799362582776,1297.73612859781,698.832115194282,475.11097675704,909.775393690425,1079.09430574411,364.59406113045
"152","ENSG00000138767",2598.79273570149,0.301005877801287,0.106995178514851,2.81326581234226,0.00490410934480502,0.999991507584447,"CNOT6L",2943.90343462789,2610.60968123132,3421.52383894667,2851.51796829032,3381.945229207,3521.15365926833,2629.45178904741,2521.34798630931,2787.00763067998,2437.84704149042,1876.94015602226,2026.02142433036,2835.22009407472,3232.7920914189,2747.9064589266,1346.2472425197,2084.17888646484,1554.05988604107,3130.16585398935,2277.89532016519,2554.47965588307,2177.6256507867,3345.49574826758,2075.68892884678
