"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","SRR33775201","SRR33775202","SRR33775203","SRR33775204","SRR33775205","SRR33775206","SRR33775207","SRR33775208","SRR33775209","SRR33775211","SRR33775212"
"91","ENSG00000011590",127.309876561658,-2.31669213918106,0.599251125691503,-3.86597878561801,0.000110644556062405,0.0294314519125998,"ZBTB32",30.8507155466766,51.8995092729235,54.8212214224728,38.5142813646742,67.1428490059089,28.773433971969,73.5831969231891,435.577649735606,305.739227565718,283.899169142002,29.6073882270959
"92","ENSG00000211750",8.12732446570419,3.92551725192993,1.01869924852052,3.85346043754429,0.000116460088484049,0.0306416619765748,"TRBV24-1",12.5688100375349,12.9748773182309,30.3129106688967,12.4239617305401,12.107726869918,4.35961120787408,2.58186655870839,1.04958469815809,0,1.0212200328849,0
"93","ENSG00000162711",3269.90938889385,-1.82842510525427,0.475216371878101,-3.84756336998271,0.000119298425161872,0.0310509427899814,"NLRP3",1060.35051953022,1445.77204403144,834.572476713881,1713.26432264148,1280.11694088315,2750.04274992697,5136.62351855034,4028.30607153074,2036.14713793766,11568.3805325201,4115.42696356633
"94","ENSG00000198851",905.640876954502,1.79015677557576,0.465927186617153,3.84213848642989,0.00012196698230725,0.0314077954652051,"CD3E",856.964320741017,1731.21934503252,2715.90780482392,769.664429206958,1477.14267813,476.941466141425,413.098649393342,350.561289184801,223.278440047993,539.204177363227,408.067046434321
"95","ENSG00000109906",2433.79770653263,-3.46168761440756,0.901642041931376,-3.83931477617481,0.000123378167170501,0.0314367569950438,"ZBTB16",1368.85767499698,453.193929186779,105.772709568065,195.056199169479,285.081932664433,222.340171601578,481.518113199115,17693.898841549,1686.0059478624,4052.20109048728,227.848161573738
"96","ENSG00000163751",13.5485314265477,6.83984346633461,1.78664358091936,3.82832006303966,0.000129020905402749,0.0325084173143788,"CPA3",73.1276220365668,49.1191784190169,21.2835330228424,0,5.50351221359909,0,0,0,0,0,0
"97","ENSG00000255274",206.450826419987,-1.54617156089767,0.404236640045389,-3.82491691184663,0.000130816197630274,0.0325084173143788,"SMIM35",53.7030974331037,68.5814943963632,92.8735986451305,101.876486190429,184.918010376929,159.561770208191,353.715718543049,425.081802754025,369.170602579352,200.15912644544,261.317383047846
"98","ENSG00000278570",14.3014052080796,5.73799754473943,1.50074978748671,3.82342052791411,0.000131613025564287,0.0325084173143788,"NR2E3",3.42785728296407,1.85355390260441,1.93486663844022,18.6359425958101,116.674458928301,12.2069113820474,2.58186655870839,0,0,0,0
"99","ENSG00000142892",304.863969633121,1.93584572236303,0.507167145845936,3.81697777196136,0.000135096335791706,0.0330317364057984,"PIGK",510.750735161646,501.386330654493,994.521452158272,341.037749503325,156.299746866214,249.369761090398,143.293594008316,46.1817267189558,104.02745502236,152.16178489985,154.4733298805
"100","ENSG00000113657",12.5780413793319,-5.8660701203072,1.54519426329832,-3.79633180088677,0.000146852919221341,0.0338544929778265,"DPYSL3",2.28523818864271,0.926776951302206,0,0,0,0,2.58186655870839,111.255978004757,0,7.1485402301943,14.1600552390459
"101","ENSG00000150977",914.217574530865,-1.46138370938835,0.384788968897433,-3.79788358688079,0.000145936830100032,0.0338544929778265,"RILPL2",403.344540295439,904.534304470953,272.171240473924,403.778756242552,490.913289453039,578.084446164103,1911.87218672356,1369.7080310963,910.87454519579,1839.2172792257,971.894700498147
"102","ENSG00000227714",8.03917741664952,-6.30682956887723,1.66002008531845,-3.79924895165794,0.00014513524669616,0.0338544929778265,"MTND6P18",0,0.926776951302206,0,0,0,0,51.6373311741678,32.5371256429007,0,2.0424400657698,1.28727774900417
"103","ENSG00000244734",60200.6010853316,5.48532958874756,1.44390978048614,3.79894205502282,0.000145315058659143,0.0338544929778265,"HBB",182030.647916335,429155.188623902,15302.8602434237,3052.5673971937,17242.503765206,3328.99911833265,78.7469300406059,55.6279890023786,1268.62750027269,825.145786570999,9865.69666836795
"104","ENSG00000245164",485.396173684464,2.11487884322528,0.55692223223755,3.79744014658621,0.000146198062224727,0.0338544929778265,"LINC00861",647.865026480209,912.875297032673,1948.4107049093,245.373244178166,239.95313251292,483.044921832448,258.186655870839,141.693934251342,105.296082522633,142.970804603886,213.688106334692
"105","ENSG00000253430",8.05019756594836,-5.25693294719484,1.38216106638234,-3.80341558958415,0.000142714636639817,0.0338544929778265,NA,0,0,0,0,0,2.61576672472445,19.3639991903129,14.6941857742132,43.1333350092714,1.0212200328849,7.72366649402501
"106","ENSG00000118113",949.777645361893,3.94015743550092,1.03966471586894,3.78983471821277,0.000150747556002549,0.0344244843452613,"MMP8",3111.35179383705,3378.10198749654,2845.54386959941,6.83317895179704,549.250518917189,18.3103670730712,245.277323077297,26.2396174539522,161.115692534631,64.3368620717487,41.1928879681334
"107","ENSG00000008056",24.8075050874176,-3.72136367816778,0.985274146922303,-3.77698297452764,0.00015873957804797,0.0349313656929923,"SYN1",1.14261909432136,0,0.644955546146739,0,5.50351221359909,15.6946003483467,24.5277323077297,96.561792230544,55.8196100119983,45.9549014798205,27.0328327290875
"108","ENSG00000185745",826.995922544665,3.23142933866139,0.855279971831029,3.77821233407743,0.000157958174780144,0.0349313656929923,"IFIT1",1070.63409137911,700.643375184467,299.904328958234,5518.7238007059,116.674458928301,648.710147731664,104.56559562769,24.140448057636,63.4313750136344,138.885924472346,410.64160193233
"109","ENSG00000260563",67.9031074975521,-2.58589124806631,0.683523145589861,-3.78318022549882,0.000154837213973182,0.0349313656929923,NA,36.5638110182834,7.41421561041764,7.09451100761413,9.93916938443206,36.323180609754,27.9015117303941,286.587188016631,181.578152781349,62.1627475133617,64.3368620717487,27.0328327290875
"110","ENSG00000280213",102.958981725586,-1.88027681074693,0.497283618004007,-3.78109542054485,0.000156139808914048,0.0349313656929923,"UCKL1-AS1",43.4195255842115,33.3639702468794,21.9284885689891,30.4387062398232,66.0421465631891,83.7045351911824,156.202926801858,124.900579080812,356.484327576625,84.7612627294467,131.302330398425
"111","ENSG00000112996",450.613060214575,1.50307034881845,0.399890864813857,3.75870138848533,0.000170797533700819,0.0368481884811614,"MRPS30",507.322877878682,619.087003469873,1242.82933742477,689.529876044974,364.33250854026,407.187686815439,191.058125344421,266.594513332154,134.474515028905,231.816947464872,302.51027101598
"112","ENSG00000250995",63.8952846801199,-1.86185196439146,0.495579274552171,-3.75692055741015,0.000172017074211817,0.0368481884811614,NA,37.7064301126047,23.1694237825551,10.3192887383478,25.4691215476072,42.9273952660729,35.7488119045675,91.6562628341478,139.594764855026,149.698045032177,114.376643683109,32.1819437251042
"113","ENSG00000251794",13.8879696695165,-4.63015661869981,1.23227429810359,-3.75740744234087,0.000171682836915677,0.0368481884811614,"RNU6-237P",2.28523818864271,1.85355390260441,1.28991109229348,0,0,1.74384448314963,7.74559967612517,0,110.370592523724,8.1697602630792,19.3091662350625
"114","ENSG00000124882",1705.71321652145,-2.23942663165991,0.597007285355184,-3.75108761081129,0.000176069158742606,0.0371747404571739,"EREG",832.969319760268,1538.44973916166,520.479125740419,295.069091100327,200.327844575007,415.034986989613,3559.10305117952,1580.67455542608,1928.31380041449,6709.41561605379,1183.00825133483
"115","ENSG00000153130",177.804299990876,1.69646317803409,0.452614336061422,3.74814282905054,0.000178148801662074,0.0371747404571739,"SCOC",202.24357969488,191.842828919557,510.804792548218,309.356647090448,159.601854194374,182.231748489137,72.2922636438349,116.503901495548,32.9843150070899,112.334203617339,65.6511651992126
"116","ENSG00000196172",47.9648790658503,2.64351222542533,0.70517078711131,3.74875459072023,0.000177714876083011,0.0371747404571739,"ZNF681",59.4161929047105,79.7028178119897,205.74081922081,45.3474603164713,31.9203708388747,43.5961120787408,11.6183995141878,13.6446010760551,0,22.4668407234678,14.1600552390459
"117","ENSG00000249667",13.8785695627993,6.29185354197388,1.68209231164979,3.74049242030174,0.000183660085062486,0.0379972309318165,"LINC01259",21.7097627921058,28.7300854903684,91.583687552837,0,0,9.59114465732299,0,1.04958469815809,0,0,0
"118","ENSG00000088179",1734.36825923,1.56072068972514,0.417711944795157,3.73635637949138,0.000186706007171769,0.0383000475389816,"PTPN4",2205.25485204022,2281.72485410603,5109.33783657447,1740.59703844866,1325.24574103466,2212.93864911688,806.833299596372,417.734709866919,1084.67651273315,780.212105124063,1113.49525288861
"119","ENSG00000127152",1520.41812027196,1.37971057177242,0.37005265882473,3.72841685870956,0.000192686457493611,0.0387290898742317,"BCL11B",1433.9869633733,2505.07809936986,2858.44298052235,1493.36020001092,2517.30648650022,1859.81014127908,892.034896033749,911.03951800122,315.888247567899,942.586090352762,995.065699980222
"120","ENSG00000162399",12.0438191025437,-4.21920208493684,1.1332520278397,-3.7230924642419,0.000196797407854685,0.0387290898742317,"BSND",5.71309547160678,0,2.57982218458696,0,0,0,28.4005321457923,20.9916939631617,45.6705900098168,26.5517208550074,2.57455549800834
"121","ENSG00000174684",22.3842950684569,2.37233772666849,0.636913048946163,3.72474348043861,0.000195513929533788,0.0387290898742317,"B4GAT1",23.9950009807485,22.2426468312529,64.4955546146739,34.7870928455122,34.1217757243144,32.2611229382682,15.4911993522503,5.24792349079044,0,7.1485402301943,6.43638874502084
"122","ENSG00000225422",502.323288785519,-1.99318384941993,0.534190294056232,-3.73122438126911,0.000190551408314321,0.0387290898742317,NA,250.233581656377,134.38265793882,67.0753767992609,203.752972380857,390.749367165535,234.547082983626,491.845579433948,1997.35968059484,496.033352606621,812.89114617638,446.685378904447
"123","ENSG00000279629",7.38250129038036,-6.6780298577594,1.79333315235453,-3.72380884666721,0.000196239532283084,0.0387290898742317,NA,0,0,0,0,0,0,10.3274662348336,1.04958469815809,65.9686300141798,0,3.86183324701251
"124","ENSG00000089012",70.473896654772,2.83387728496228,0.762451948730641,3.71679459889929,0.000201766344909996,0.0391202799392662,"SIRPG",63.9866692819959,133.455880987518,274.106107112364,73.3013742101864,126.580780912779,22.6699782809452,30.9823987045007,8.3966775852647,0,27.5729408878923,14.1600552390459
"125","ENSG00000105205",209.121052667976,6.58266144523837,1.77467811105243,3.70921431004448,0.000207903398810298,0.0391202799392662,"CLC",1036.35551854947,626.501219080291,590.134324724266,0,27.5175610679955,0,3.87279983806258,2.09916939631617,0,6.1273201973094,7.72366649402501
"126","ENSG00000141551",4922.68974667627,-1.60491385109983,0.433268769424343,-3.70419925080725,0.000212059531218104,0.0391202799392662,"CSNK1D",3760.35943941158,2738.62589109802,1143.50618331817,1429.37679709864,3671.94334891331,2576.53022385358,7598.43328227879,12387.1986076617,9750.67096709588,4814.03123501942,4278.91123768986
"127","ENSG00000157335",8.14993976003877,-4.17597016790976,1.12525105820747,-3.71114529282213,0.000206323630946414,0.0391202799392662,"CLEC18C",2.28523818864271,0,1.28991109229348,1.86359425958101,0,0,14.2002660728961,3.14875409447426,50.7451000109075,12.2546403946188,3.86183324701251
"128","ENSG00000184428",142.054303020792,-1.59510617623232,0.430551914892966,-3.70479405864182,0.000211562548741198,0.0391202799392662,"TOP1MT",34.2785728296407,84.3367025685007,68.3652878915544,86.3465340272535,86.9554929748656,83.7045351911824,109.729328745107,355.809212675592,339.99217007308,181.777165853512,131.302330398425
"129","ENSG00000233621",34.3915063788367,-1.98220419140574,0.534004143086691,-3.71196406819627,0.000205657187697697,0.0391202799392662,"LITATS1",14.8540482261776,5.56066170781323,17.413799745962,18.0147445092831,11.0070244271982,20.9261337977956,33.5642652632091,23.0908633594779,98.9529450212697,89.8673628938712,45.0547212151459
"130","ENSG00000248905",1320.7392340141,-2.45651239434181,0.662624690147265,-3.70724549034818,0.000209525813702765,0.0391202799392662,"FMN1",525.604783387824,327.152263809679,750.728255714805,428.626679703633,430.374655103449,143.867169859845,695.813037571911,3020.70476129897,1683.46869286186,6243.73928105828,278.0519937849
"131","ENSG00000255479",6.31047922001925,-5.96132289155194,1.60567655067796,-3.71265488621286,0.00020509646875874,0.0391202799392662,NA,0,0,0.644955546146739,0,0,0,21.9458657490213,1.04958469815809,0,36.7639211838564,9.01094424302918
"132","ENSG00000256278",6.93624082483317,-4.70565865965088,1.2708777032248,-3.70268409596804,0.000213330453275351,0.0391202799392662,NA,1.14261909432136,0.926776951302206,1.28991109229348,0,0,0,2.58186655870839,5.24792349079044,52.0137275111802,4.0848801315396,9.01094424302918
"133","ENSG00000115286",58.3150928578488,-1.67633580008692,0.453117738761491,-3.69955898144454,0.000215974444760548,0.0393073489464197,"NDUFS7",19.424524603463,25.0229776851596,20.6385774766957,32.3023004994042,25.3161561825558,52.315334494489,76.1650634818975,140.644349553184,35.5215700076353,102.12200328849,111.993164163363
"134","ENSG00000253372",216.606449873054,-2.495438551358,0.676336076703608,-3.68964282301857,0.000224569124969605,0.0405665689478676,NA,76.5554793195308,81.5563717145941,26.4431773920163,50.9382430952143,92.4590051884647,90.679913123781,161.366659919274,1326.67505847182,65.9686300141798,195.053026281016,214.975384083696
"135","ENSG00000080603",203.490165152581,-1.3375334431706,0.362699798390411,-3.68771487909919,0.000226276990142917,0.0405723023955515,"SRCAP",82.2685747911376,89.897364276314,76.749709991462,126.724409651509,215.737678773084,129.916413994648,268.514122105673,391.495092412966,367.90197507908,242.029147793721,247.1573278088
"136","ENSG00000177947",41.184109961068,-2.26906971606092,0.616016693658332,-3.68345491188822,0.000230093998234171,0.0409533479504143,"CIMAP1A",10.2835718488922,12.0481003669287,10.9642442844946,14.2875559901211,22.0140488543964,20.9261337977956,63.2557306883555,196.272338555562,58.3568650125437,21.4456206905829,23.170999482075
"137","ENSG00000136573",618.122030845497,-2.55941911574854,0.695881636490068,-3.6779517974607,0.000235114376880033,0.0415414496843655,"BLK",73.1276220365668,257.643992462013,301.194240050527,323.644203080569,55.0351221359909,138.635636410396,171.694126154108,1856.71533104166,2355.84126800638,1050.83541383856,214.975384083696
"138","ENSG00000288827",41.3595220183374,-4.66652342171943,1.27235905719071,-3.66761520291513,0.000244823254388922,0.0429434180850597,NA,4.57047637728542,7.41421561041764,0,0,0,8.71922241574817,263.350388988256,80.8180217581727,0,64.3368620717487,25.7455549800834
"139","ENSG00000158882",370.308719102844,-1.53309303248158,0.418510704017655,-3.66321104278591,0.000249073160426795,0.0433319686865202,"TOMM40L",157.681435016347,140.870096597935,97.3882874681576,172.07186996798,330.210732815945,296.453562135438,655.794105911931,765.147244957245,280.366677560264,480.994635488788,696.417262211255
"140","ENSG00000167874",125.616572085306,-2.2869844274665,0.625023037608355,-3.65904021108985,0.00025316161871464,0.0433319686865202,"TMEM88",54.8457165274251,36.144301100786,4.51468882302717,36.6506871050932,118.87586381374,22.6699782809452,384.69811724755,143.793103647658,218.203930046902,223.647187201793,137.738719143446
"141","ENSG00000186642",186.394005065818,-2.93109795266102,0.801286039288124,-3.65799203897906,0.000254198940489377,0.0433319686865202,"PDE2A",55.9883356217464,48.1924014677147,5.80459991532065,13.0451598170671,115.573756485581,40.9803453540164,321.442386559195,1145.09690569047,55.8196100119983,128.673724143497,119.716830657388
"142","ENSG00000233077",28.9635137263325,-4.11084027594093,1.12372164361503,-3.65823716157703,0.000253955998854646,0.0433319686865202,"LINC01271",11.4261909432136,1.85355390260441,0,0,0,7.84730017417335,167.821326316045,55.6279890023786,40.596080008726,5.1061001644245,28.3201104780917
"143","ENSG00000092010",1565.62812996261,1.4273856573067,0.390712895611847,3.65328524688556,0.00025890633695078,0.0438257817638503,"PSME1",3126.20584206323,3572.72514727,2507.58716341852,1657.35649485405,1227.2832236326,1056.76975678868,811.997032713788,629.750818894852,800.503952672066,741.405743874437,1090.32425340653
"144","ENSG00000158578",616.19904216111,5.30082710021795,1.4522552914909,3.6500656126211,0.000262173330971577,0.0440706086770694,"ALAS2",1368.85767499698,4701.53947395609,176.717819644207,9.93916938443206,321.405113274187,59.2907124270875,5.16373311741678,10.4958469815809,0,10.212200328849,114.567719661371
"145","ENSG00000113088",44.1094958112779,2.5801044495617,0.707216003149061,3.64825518380965,0.000264027327383896,0.0440761757700316,"GZMK",35.421191923962,101.945464643243,109.642442844946,94.4221091521046,70.4449563340684,13.9507558651971,23.2367990283755,11.545431679739,0,14.2970804603886,10.2982219920333
"146","ENSG00000125741",472.805647714514,-1.22409190882517,0.336110065714747,-3.6419376677164,0.000270593600998648,0.0448629363409129,"OPA3",210.241913355129,251.156553802898,240.568418712734,237.918867139842,417.166225790811,408.059609057014,894.616762592457,463.916436585874,578.494140124346,571.883218415544,926.839979283001
"147","ENSG00000076770",1457.77906083866,1.21138455764676,0.333276906492862,3.63476896852648,0.000278229853025894,0.0451679028961808,"MBNL3",1833.90364638578,2664.48373499384,2829.41998094575,2019.51497929929,1260.30429691419,1184.0704040586,826.197298786685,658.089605745121,701.551007650797,1108.02373568012,950.010978765077
"148","ENSG00000120915",80.7048316357936,2.47408623555541,0.680960814240324,3.63322849687832,0.000279896944328973,0.0451679028961808,"EPHX2",73.1276220365668,262.277877218524,248.952840812641,73.9225722967135,72.646361219508,40.9803453540164,33.5642652632091,20.9916939631617,1.26862750027269,26.5517208550074,33.4692214741084
"149","ENSG00000277117",98.6656749659399,-2.03598715210763,0.560213764393383,-3.63430404876299,0.000278732004120181,0.0451679028961808,"LOC102723996",26.2802391693912,75.0689330554787,30.3129106688967,67.7105914314434,24.215453739836,21.7980560393704,77.4559967612517,416.685125168761,116.713730025087,128.673724143497,100.407664422325
"150","ENSG00000288970",5.20028150480576,4.2483221048261,1.16803709599375,3.63714655929799,0.000275675088471998,0.0451679028961808,NA,5.71309547160678,7.41421561041764,6.44955546146739,10.5603674709591,9.90632198447836,14.8226781067719,0,1.04958469815809,0,0,1.28727774900417
"151","ENSG00000102221",127.529944201577,-2.69460917460761,0.742890308737082,-3.62719656309484,0.000286515178120827,0.0454960325064411,"JADE3",21.7097627921058,25.0229776851596,38.6973327688044,58.3926201335384,22.0140488543964,53.1872567360638,41.3098649393342,787.188523618565,209.323537544994,121.525183913303,24.4582772310792
"152","ENSG00000165929",1324.16077401837,1.94866163479836,0.5373767873007,3.62624825048118,0.000287568907439705,0.0454960325064411,"TC2N",1409.99196239255,1678.39305880829,5901.34324724266,888.934461820142,1012.64624730223,1088.15895748537,455.699447612031,335.867103410588,394.543152584806,777.148445025409,623.042430518018
"153","ENSG00000169032",1784.30684344317,-1.59600182459694,0.439728376597955,-3.6295174692721,0.000283951515258955,0.0454960325064411,"MAP2K1",910.66741817412,755.323215311298,606.258213377935,1279.0468601591,1102.90384760526,923.365653827731,1243.16874801809,5823.09590538107,2537.25500054538,3083.06327927951,1363.22713619541
"154","ENSG00000145649",304.672266212409,1.89412866448511,0.522712063941678,3.62365591909593,0.000290467966251811,0.0456562830590347,"GZMA",230.809057052914,345.687802835723,523.703903471152,485.776903664117,799.109973414588,352.256585596226,123.929594818003,20.9916939631617,97.684317520997,160.331545162929,211.113550836684
"155","ENSG00000173114",159.677313215982,2.35529419032856,0.651335503345444,3.61609981066762,0.000299075098071022,0.0461109033369883,"LRRN3",89.1242893570657,196.476713676068,886.813875951767,178.905048919777,84.754088089426,74.1133905338594,40.01893165998,35.685879737375,48.2078450103622,54.1246617428997,68.2257206972209
"156","ENSG00000236521",20.098315609072,-2.38169461816016,0.658375941054027,-3.61752984829183,0.000297428039595281,0.0461109033369883,"NPAP1P4",6.85571456592813,3.70710780520882,9.02937764605435,12.4239617305401,0,8.71922241574817,23.2367990283755,38.8346338318492,50.7451000109075,52.0822216771299,15.44733298805
"157","ENSG00000280407",188.193202197627,-2.47562027763829,0.684287133846166,-3.61780918446266,0.000297107305129742,0.0461109033369883,NA,99.4078612059579,108.432903302358,11.6091998306413,6.83317895179704,79.2505758758269,62.7784013933868,415.680515952051,733.659704012503,210.592165045266,155.225444998505,186.655273605604
"158","ENSG00000167664",47.1716176570043,2.75993499430106,0.763965597928703,3.61264303233538,0.000303091821825361,0.0463508722153341,"TMIGD2",65.1292883763173,119.554226717985,149.629686706044,62.1198086527004,52.8337172505513,13.0788336236223,11.6183995141878,6.29750818894852,0,29.6153809536621,9.01094424302918
"159","ENSG00000279744",54.2890892362899,-3.42954181117332,0.949623756722161,-3.61147432011511,0.000304461236149638,0.0463508722153341,NA,11.4261909432136,18.5355390260441,0.644955546146739,8.69677321137805,12.107726869918,8.71922241574817,223.331457328276,215.164863122408,0,36.7639211838564,61.7893319522001
"160","ENSG00000109452",659.542380128806,2.15220436769906,0.597815826896443,3.60011272848398,0.000318079250750865,0.0466631899616693,"INPP4B",999.791707531186,1609.81156441193,2026.45032599306,423.03589692489,548.14981647447,502.227211147094,321.442386559195,107.057639212125,43.1333350092714,323.726750424513,350.139547729134
"161","ENSG00000167447",223.775033243345,1.38017679448253,0.383295629825966,3.60081536830773,0.000317220792619772,0.0466631899616693,"SMG8",191.960007845988,382.758880887811,486.941437340788,391.354794512012,186.018712819649,224.955938326303,121.347728259294,91.3138687397536,82.4607875177247,133.779824307922,168.633385119546
"162","ENSG00000170915",276.315080444089,2.22141000639095,0.616300618119318,3.60442605618299,0.000312843498570116,0.0466631899616693,"PAQR8",382.777396597654,263.204654169826,1182.20351608697,424.278293097944,132.084293126378,193.566737629609,193.639991903129,27.2892021521103,100.221572521542,74.5490624005977,65.6511651992126
"163","ENSG00000246084",29.5130416053122,2.31145056288732,0.641966745202987,3.60057679024551,0.000317512034576685,0.0466631899616693,"LINC02325",45.7047637728542,37.9978550033904,101.902976291185,28.5751119802422,29.7189659534351,34.0049674214179,16.7821326316045,9.44626228342278,0,10.212200328849,10.2982219920333
"164","ENSG00000268041",111.895202379747,-1.82373454429884,0.50551639180171,-3.60766648495586,0.000308963285823679,0.0466631899616693,"ERFL",31.993334640998,43.5585167112037,38.0523772226576,19.2571406823371,56.1358245787107,122.941036062049,116.183995141878,261.346589841364,267.680402557537,150.11934483408,123.5786639044
"165","ENSG00000285570",13.6839817570898,-4.06478120415109,1.12827342977724,-3.60265614422349,0.000314982076448397,0.0466631899616693,NA,3.42785728296407,2.78033085390662,3.86973327688044,0,0,0,11.6183995141878,17.8429398686875,98.9529450212697,8.1697602630792,3.86183324701251
"166","ENSG00000229719",82.930282567799,-3.44771853048704,0.958642593099345,-3.59645873791229,0.000322578724034488,0.04703819634927,"MIR194-2HG",30.8507155466766,37.9978550033904,1.28991109229348,0,16.5105366407973,4.35961120787408,262.059455708902,322.222502334533,169.99608503654,29.6153809536621,37.3310547211209
"167","ENSG00000228010",8.10784747952259,-4.39791656661512,1.22434293162285,-3.5920626917703,0.000328070897174039,0.0475525996227233,NA,0,0.926776951302206,1.93486663844022,0,0,1.74384448314963,6.45466639677097,19.9421092650037,52.0137275111802,1.0212200328849,5.14911099601667
"168","ENSG00000137193",1954.27005022394,1.54308335680622,0.429822607075568,3.59004699009451,0.000330618354834367,0.0476365946257183,"PIM1",2664.5877279574,6010.1485291948,3319.58619601727,1380.92334634953,2049.5079483443,1292.18876201388,1006.92795789627,1130.40271991626,815.727482675339,1031.43223321375,795.537648884576
"169","ENSG00000260932",20.025130695088,-1.74609263002524,0.487748374845834,-3.57990455750292,0.000343719726689113,0.0492312408534715,NA,10.2835718488922,6.48743865911544,7.09451100761413,11.8027636440131,5.50351221359909,16.5665225899215,33.5642652632091,23.0908633594779,50.7451000109075,25.5305008221225,29.6073882270959
"170","ENSG00000134070",551.985196626806,-2.198386570051,0.614462437461332,-3.57773955904237,0.000346578527444075,0.0493487049135957,"IRAK2",227.38119976995,328.079040760981,176.07286409806,101.255288103902,200.327844575007,225.827860567878,219.458657490213,2704.77976715339,266.411775057265,517.758556672644,1104.48430864558
